,time,screen_name,text,cumulative_tweets
15436,2018-03-23 20:04:50,Vikki0908,RT @ks_mikey: What hero that gendarme is @Gendarmerie - deserves a medal #Trèbes https://t.co/9mjO5dk9FJ,1800.0
15435,2018-03-23 20:04:51,dannythurion,"RT @KristinHelene: My #HeroOfTheDay lieutenant-colonel Arnaud Beltrame
#Trèbes https://t.co/bSoFfzkmTf",1801.0
15433,2018-03-23 20:05:12,Kambearoz_rocky,"RT @TerrorEvents: #France #Trèbes - Lieutenant-Colonel Arnaud #Beltrame, 45. He walked into the supermarket in exchange of a hostage. He is…",1802.0
15431,2018-03-23 20:05:36,dornaffpolk21,"RT @TerrorEvents: #France #Trèbes - Lieutenant-Colonel Arnaud #Beltrame, 45. He walked into the supermarket in exchange of a hostage. He is…",1803.0
15429,2018-03-23 20:05:46,HelenTVNews,RT @SamanthaBrick: This is France’s hero a police officer who voluntarily took the place of a hostage in the terrorist attack near Carcasso…,1804.0
15428,2018-03-23 20:05:55,LatinaforTed,"RT @IsraelMFA: Horrifying news from #Trèbes. Israel firmly stands with #France in the fight against terror.

We send our prayers for the sa…",1805.0
15424,2018-03-23 20:06:20,AMErikaNGIRLBOT,"RT @LVNancy: ISIS-aligned gunman takes hostages &amp; kills 2 #Trebes 

#France outlawed guns 
... someone forgot to tell the criminal tho 🤨

P…",1806.0
15423,2018-03-23 20:06:24,ElleHart2Hart,"RT @intel_ghost: If #Trebes &amp; #Carcassonne is related to #Bataclan as some assume, would not wonder to see #Molenbeek involved again. 

Rem…",1807.0
15422,2018-03-23 20:06:24,NehaPat87763220,RT @Rani99539134: #KartiChidambaram and #ஸ்டாலின்_பழமொழிகள Do you know that Mullah and Kanji and all this Pandit Pardhan are fooling us all…,1808.0
15420,2018-03-23 20:06:50,psufan68,"RT @LVNancy: ISIS-aligned gunman takes hostages &amp; kills 2 #Trebes 

#France outlawed guns 
... someone forgot to tell the criminal tho 🤨

P…",1809.0
15418,2018-03-23 20:06:56,west_response,RT @LPValentine: French authorities had up to 300 armed personnel deployed into #Trèbes within about an hour. The town outs out of the way…,1810.0
15416,2018-03-23 20:07:05,emptypockets57,"RT @LVNancy: ISIS-aligned gunman takes hostages &amp; kills 2 #Trebes 

#France outlawed guns 
... someone forgot to tell the criminal tho 🤨

P…",1811.0
15415,2018-03-23 20:07:06,jmojames,An unbearably sad day with the funeral of a wonderful friend &amp; former colleague and another terror attack to report… https://t.co/RiQS6TQefF,1812.0
15414,2018-03-23 20:07:19,cartejeune,"RT @TerrorEvents: #France #Trèbes - Lieutenant-Colonel Arnaud #Beltrame, 45. He walked into the supermarket in exchange of a hostage. He is…",1813.0
15413,2018-03-23 20:07:24,Celeste74132621,"RT @LVNancy: ISIS-aligned gunman takes hostages &amp; kills 2 #Trebes 

#France outlawed guns 
... someone forgot to tell the criminal tho 🤨

P…",1814.0
15411,2018-03-23 20:07:34,pkmidinette,All my prayers for #Trebes and peace,1815.0
15410,2018-03-23 20:07:39,charlestoncm,"RT @Barbara4u2: Another terror attack in France. 😧 The suspect asked for the release of Salah Abdelslam, the prime surviving suspect in the…",1816.0
15409,2018-03-23 20:07:41,EleniPaneras,RT @SamanthaBrick: This is France’s hero a police officer who voluntarily took the place of a hostage in the terrorist attack near Carcasso…,1817.0
15408,2018-03-23 20:07:43,yur_vv,"RT @Tom_Antonov: #ArnaudBeltrame is the name &amp; the face to remember today
During the terror attack in a supermarket in #Trébes the @Gendarm…",1818.0
15406,2018-03-23 20:08:03,Sun_Tsun,"RT @TerrorEvents: #France #Trèbes - Lieutenant-Colonel Arnaud #Beltrame, 45. He walked into the supermarket in exchange of a hostage. He is…",1819.0
15404,2018-03-23 20:08:17,Beadsanyone,"RT @TerrorEvents: #France #Trèbes - Lieutenant-Colonel Arnaud #Beltrame, 45. He walked into the supermarket in exchange of a hostage. He is…",1820.0
15403,2018-03-23 20:08:38,TeamLSSC,This guy is a hero! He offered to switch place with the hostages. They were unharmed thanks to him. Unfortunately t… https://t.co/VftNRG1Jr4,1821.0
15402,2018-03-23 20:08:38,blackcato57,"RT @LaTourEiffel: Tonight, from midnight, I will turn my lights off to pay tribute to the victims of the #Carcassonne and #Trèbes terrorist…",1822.0
15401,2018-03-23 20:08:42,mamandebullies,"RT @soarski: RT @TerrorEvents: #France #Trèbes - Lieutenant-Colonel Arnaud #Beltrame, 45. He walked into the supermarket in exchange of a h…",1823.0
15399,2018-03-23 20:08:51,JanScharin,"RT @riyasharma266: Dear France people, When you voted for a president who openly declares during his campaign that “we have to get used to…",1824.0
15398,2018-03-23 20:08:53,kdelaneyg,"RT @OliMauritania: ISIS terrorist shoots at hostages and French police
-France has strictest gun laws
-French citizens have no 2nd amendmen…",1825.0
15397,2018-03-23 20:08:55,AbraxasSpa,"RT @Tom_Antonov: #ArnaudBeltrame is the name &amp; the face to remember today
During the terror attack in a supermarket in #Trébes the @Gendarm…",1826.0
15396,2018-03-23 20:08:59,LarsGyllenhaal,"RT @Tom_Antonov: #ArnaudBeltrame is the name &amp; the face to remember today
During the terror attack in a supermarket in #Trébes the @Gendarm…",1827.0
15395,2018-03-23 20:09:00,DragonLadyU2,"RT @Tom_Antonov: #ArnaudBeltrame is the name &amp; the face to remember today
During the terror attack in a supermarket in #Trébes the @Gendarm…",1828.0
15394,2018-03-23 20:09:17,GuidoKostons,RT @SamanthaBrick: This is France’s hero a police officer who voluntarily took the place of a hostage in the terrorist attack near Carcasso…,1829.0
15390,2018-03-23 20:09:49,pickett_hollis,"RT @riyasharma266: How is that possible? You can't legally own a gun in France. Oh, wait criminals don't obey the law.

#Trèbes",1830.0
15389,2018-03-23 20:09:53,Aboudeenamik,"RT @TerrorEvents: #France #Trèbes - Lieutenant-Colonel Arnaud #Beltrame, 45. He walked into the supermarket in exchange of a hostage. He is…",1831.0
34347,2018-03-23 20:09:57,KazoliasG,RT @KazoliasG: #Trèbes 100 French intellectuals published a tribune this week denouncing growing #Islamic separatism &amp; violence. The media…,1832.0
15388,2018-03-23 20:10:01,tobudim,"RT @Tom_Antonov: #ArnaudBeltrame is the name &amp; the face to remember today
During the terror attack in a supermarket in #Trébes the @Gendarm…",1833.0
15387,2018-03-23 20:10:02,SNAFOO2012,"RT @TwitchyTeam: Update: TERRORIST KILLED in #Trèbes, France https://t.co/HzukTQgztz",1834.0
15386,2018-03-23 20:10:05,StephenBWhatley,Prayers for peace &amp; for loved ones lost as demon of terrorism hits France again. Deepest sympathy #France #Trèbes… https://t.co/PNYFs2iNJ9,1835.0
15385,2018-03-23 20:10:08,Rochelaisgentil,"RT @Tom_Antonov: #ArnaudBeltrame is the name &amp; the face to remember today
During the terror attack in a supermarket in #Trébes the @Gendarm…",1836.0
15384,2018-03-23 20:10:19,Risslah,#Trebes #France My Prayers are with you &amp; your Police Officers. 🇨🇵️❤️🙏🙏🙏💙🇨🇵️,1837.0
15383,2018-03-23 20:10:30,MYvelines,"RT @Tom_Antonov: #ArnaudBeltrame is the name &amp; the face to remember today
During the terror attack in a supermarket in #Trébes the @Gendarm…",1838.0
15382,2018-03-23 20:10:34,thibault_faria,"RT @riyasharma266: Dear France people, When you voted for a president who openly declares during his campaign that “we have to get used to…",1839.0
15381,2018-03-23 20:10:37,VolkishFolklore,"RT @yorkspride: 15,000 terrorists now operating on French soil.

This brave woman was the French's opportunity to deal with them and and th…",1840.0
15379,2018-03-23 20:10:48,Entheosias,"RT @audreymct5: Today, during a terrorist attack in a supermarket in Southern France, Lieutenant-Colonel A.Beltrame swapped himself in exch…",1841.0
15378,2018-03-23 20:11:02,r_abdahllah,RT @natachabut: In #Trebes people in quiet community shocked after gunman takes hostages at a supermarket.,1842.0
15377,2018-03-23 20:11:04,HilsP,RT @SamanthaBrick: This is France’s hero a police officer who voluntarily took the place of a hostage in the terrorist attack near Carcasso…,1843.0
15375,2018-03-23 20:11:26,Arn_Del,"RT @Tom_Antonov: #ArnaudBeltrame is the name &amp; the face to remember today
During the terror attack in a supermarket in #Trébes the @Gendarm…",1844.0
15374,2018-03-23 20:11:27,TonyPhyrillas,"RT @MediaJuggernaut: ISIS-aligned Terrorist In #Trebes France Kills 2 In Grocery Store &amp; Is Holding Dozens Hostage.
Strict Gun Laws In Fran…",1845.0
15373,2018-03-23 20:11:34,ManiarLamiaa,"RT @MAD_Matilda: People died in violence today, please wait until the bodies are cold before you use this tragedy to further your political…",1846.0
15372,2018-03-23 20:11:50,GAghroum,"RT @Tom_Antonov: #ArnaudBeltrame is the name &amp; the face to remember today
During the terror attack in a supermarket in #Trébes the @Gendarm…",1847.0
15371,2018-03-23 20:11:52,davidskyprod,"RT @LaTourEiffel: Tonight, from midnight, I will turn my lights off to pay tribute to the victims of the #Carcassonne and #Trèbes terrorist…",1848.0
15370,2018-03-23 20:11:54,car_l_one,"RT @Tom_Antonov: #ArnaudBeltrame is the name &amp; the face to remember today
During the terror attack in a supermarket in #Trébes the @Gendarm…",1849.0
15369,2018-03-23 20:12:03,davis_blackwood,"RT @intel_ghost: If #Trebes &amp; #Carcassonne is related to #Bataclan as some assume, would not wonder to see #Molenbeek involved again. 

Rem…",1850.0
15367,2018-03-23 20:12:08,Wercundia,"RT @riyasharma266: Dear France people, When you voted for a president who openly declares during his campaign that “we have to get used to…",1851.0
15365,2018-03-23 20:12:16,KetoGamer29,"RT @OliMauritania: ISIS terrorist shoots at hostages and French police
-France has strictest gun laws
-French citizens have no 2nd amendmen…",1852.0
15364,2018-03-23 20:12:20,TattedBikerChik,"RT @riyasharma266: How is that possible? You can't legally own a gun in France. Oh, wait criminals don't obey the law.

#Trèbes",1853.0
15363,2018-03-23 20:12:26,haywire98,RT @kimwillsher1: #trèbes French police and gendarmes have been specific targets for Islamic terrorists in recent times which makes the Lt…,1854.0
15362,2018-03-23 20:12:27,Iranianwitness,"Exclusive footage of suspected terrorists attacks in #France, 3 dead so far 

Terror attack in France… https://t.co/tj3zxEMxn2",1855.0
15361,2018-03-23 20:12:28,FirstJpn,RT @SputnikInt: @EmmanuelMacron BREAKING: #Trebes incident a 'terrorist attack' plotted by #Daesh - @EmmanuelMacron https://t.co/l6dmEnJoAt…,1856.0
15359,2018-03-23 20:12:41,Gugustt,"The latest #lwili news, le Journal! https://t.co/fqJfjbGvS9 #abos #trèbes",1857.0
15356,2018-03-23 20:12:46,mcevoygill2,RT @SamanthaBrick: This is France’s hero a police officer who voluntarily took the place of a hostage in the terrorist attack near Carcasso…,1858.0
15357,2018-03-23 20:12:46,EdgarfebarriosF,"RT @Tom_Antonov: #ArnaudBeltrame is the name &amp; the face to remember today
During the terror attack in a supermarket in #Trébes the @Gendarm…",1859.0
15355,2018-03-23 20:12:50,Euro22,"@SmartArseUSA #France has been under a state of emergency for two years! 

Troops are on the streets because they'v… https://t.co/8Dzi2E3vBw",1860.0
15354,2018-03-23 20:12:51,PabloGarciaGom4,"RT @Tom_Antonov: #ArnaudBeltrame is the name &amp; the face to remember today
During the terror attack in a supermarket in #Trébes the @Gendarm…",1861.0
15353,2018-03-23 20:12:51,cathy_sau,"RT @LaTourEiffel: Tonight, from midnight, I will turn my lights off to pay tribute to the victims of the #Carcassonne and #Trèbes terrorist…",1862.0
15352,2018-03-23 20:12:51,brand_Le4der,"RT @yorkspride: 15,000 terrorists now operating on French soil.

This brave woman was the French's opportunity to deal with them and and th…",1863.0
15351,2018-03-23 20:12:53,cheisleworth,RT @CatherineField: French media reports 45 year old Lieutenant-colonel #Gendarme who swapped places with #hostage and remained inside #Trè…,1864.0
15350,2018-03-23 20:12:58,Pierre75150,"RT @Tom_Antonov: #ArnaudBeltrame is the name &amp; the face to remember today
During the terror attack in a supermarket in #Trébes the @Gendarm…",1865.0
15349,2018-03-23 20:12:59,helalivet,"RT @Tom_Antonov: #ArnaudBeltrame is the name &amp; the face to remember today
During the terror attack in a supermarket in #Trébes the @Gendarm…",1866.0
15348,2018-03-23 20:13:05,Croupeton,"RT @Tom_Antonov: #ArnaudBeltrame is the name &amp; the face to remember today
During the terror attack in a supermarket in #Trébes the @Gendarm…",1867.0
15347,2018-03-23 20:13:23,YoungChris27040,RT @CatherineField: French media reports 45 year old Lieutenant-colonel #Gendarme who swapped places with #hostage and remained inside #Trè…,1868.0
15346,2018-03-23 20:13:27,DonnaWa33775564,"RT @IsraelMFA: Horrifying news from #Trèbes. Israel firmly stands with #France in the fight against terror.

We send our prayers for the sa…",1869.0
15345,2018-03-23 20:13:58,new153gold,"RT @IsraelMFA: Horrifying news from #Trèbes. Israel firmly stands with #France in the fight against terror.

We send our prayers for the sa…",1870.0
15344,2018-03-23 20:14:06,AmishJihadi,"RT @Tom_Antonov: #ArnaudBeltrame is the name &amp; the face to remember today
During the terror attack in a supermarket in #Trébes the @Gendarm…",1871.0
15343,2018-03-23 20:14:06,Nannerpuddingpo,RT @CatherineField: French media reports 45 year old Lieutenant-colonel #Gendarme who swapped places with #hostage and remained inside #Trè…,1872.0
15340,2018-03-23 20:15:08,svananderoye,"RT @J_Croughs: Lone wolve #gijzeling #Trèbes
https://t.co/dMsUMV2Osa",1873.0
15339,2018-03-23 20:15:12,Cammgi,"RT @Tom_Antonov: #ArnaudBeltrame is the name &amp; the face to remember today
During the terror attack in a supermarket in #Trébes the @Gendarm…",1874.0
15338,2018-03-23 20:15:21,daledamos,"RT @AmirTaheri4: Today's terror attack in #Trebes, France, is another application of Islamic State*s declared strategy of making sure no on…",1875.0
15337,2018-03-23 20:15:21,nashid44482,RT @SamanthaBrick: This is France’s hero a police officer who voluntarily took the place of a hostage in the terrorist attack near Carcasso…,1876.0
15336,2018-03-23 20:15:23,Darknight343,"RT @LVNancy: ISIS-aligned gunman takes hostages &amp; kills 2 #Trebes 

#France outlawed guns 
... someone forgot to tell the criminal tho 🤨

P…",1877.0
15335,2018-03-23 20:15:30,angelika___m,"RT @LaTourEiffel: Tonight, from midnight, I will turn my lights off to pay tribute to the victims of the #Carcassonne and #Trèbes terrorist…",1878.0
15334,2018-03-23 20:15:31,catchr,"RT @riyasharma266: How is that possible? You can't legally own a gun in France. Oh, wait criminals don't obey the law.

#Trèbes",1879.0
15333,2018-03-23 20:15:34,NnEuI,"RT @Tom_Antonov: #ArnaudBeltrame is the name &amp; the face to remember today
During the terror attack in a supermarket in #Trébes the @Gendarm…",1880.0
15332,2018-03-23 20:15:37,MuhyitoLhodu,"RT @riyasharma266: Dear France people, When you voted for a president who openly declares during his campaign that “we have to get used to…",1881.0
15331,2018-03-23 20:15:40,GreenLantern567,"RT @BasedMonitored: It’s going to be a bloody summer throughout Western Civ and the elites are to blame. 

#Trebes https://t.co/0YEb3xC0gD",1882.0
15330,2018-03-23 20:16:04,skinny_pete_,"RT @riyasharma266: Dear France people, When you voted for a president who openly declares during his campaign that “we have to get used to…",1883.0
15329,2018-03-23 20:16:08,BOURRELL,"RT @TerrorEvents: #France #Trèbes - Lieutenant-Colonel Arnaud #Beltrame, 45. He walked into the supermarket in exchange of a hostage. He is…",1884.0
15327,2018-03-23 20:16:32,McnabbTeddy,"RT @AmirTaheri4: The Moroccan terrorist in attack in #Trebes, France, today was known to police for his connection with Islmaic State. Yet…",1885.0
15324,2018-03-23 20:16:40,beccari_laura,RT @CyprusMFA: Shocked by today’s attack in #Trèbes. We reiterate our solidarity with #France and determination to fight #terrorism. Our th…,1886.0
15323,2018-03-23 20:16:41,grimaud69,"RT @Tom_Antonov: #ArnaudBeltrame is the name &amp; the face to remember today
During the terror attack in a supermarket in #Trébes the @Gendarm…",1887.0
15322,2018-03-23 20:16:42,MikaelRoennlund,"RT @Tom_Antonov: #ArnaudBeltrame is the name &amp; the face to remember today
During the terror attack in a supermarket in #Trébes the @Gendarm…",1888.0
15320,2018-03-23 20:17:05,Matthew82060400,"RT @mercyjubilee: Our Lady, Queen of #Peace, pray for us and for the conversion of all those hearts which are filled with discord, hatred a…",1889.0
